business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,importance,proximity,popularity,osm_restaurant,osm_bar,osm_cafe,osm_fast_food,osm_college,osm_library,osm_school,osm_university,osm_bus_station,osm_parking,osm_taxi,osm_bank,osm_hospital,osm_social_facility,osm_arts_centre,osm_cinema,osm_casino,osm_theatre,osm_place_of_worship,osm_police
bKQjQxd3KnKT4c9YLWjnFQ,Nine Up Sushi,3278 Midland Ave,Toronto,ON,M1S 3M1,43.8044989876,-79.28768634800001,2.5,29,0,"{""RestaurantsReservations"": ""True"", ""WiFi"": ""no"", ""NoiseLevel"": ""average"", ""RestaurantsTakeOut"": ""True"", ""GoodForKids"": ""True"", ""OutdoorSeating"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsDelivery"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""upscale"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""hipster"": ""False"", ""casual"": ""True""}, ""RestaurantsAttire"": ""casual"", ""HasTV"": ""True"", ""Caters"": ""True"", ""Alcohol"": ""full_bar"", ""RestaurantsPriceRange2"": ""2""}","Restaurants, Japanese",{},0,17.614218292316203,72.5,26,0,14,1,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0
gl1zQmiA8MUHmLL2wsCdVA,Mazz Sushi,993 Bloor Street W,Toronto,ON,M6H 1M1,43.6608282,-79.4298622,3.5,63,1,"{""Caters"": ""False"", ""OutdoorSeating"": ""False"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""Alcohol"": ""beer_and_wine"", ""NoiseLevel"": ""average"", ""RestaurantsDelivery"": ""False"", ""RestaurantsReservations"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTakeOut"": ""True"", ""GoodForKids"": ""True"", ""WiFi"": ""no"", ""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""casual"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""HasTV"": ""True""}","Sushi Bars, Japanese, Restaurants","{""Monday"": ""11:00-23:00"", ""Tuesday"": ""11:00-23:00"", ""Wednesday"": ""11:00-23:00"", ""Thursday"": ""11:00-23:00"", ""Friday"": ""11:00-23:00"", ""Saturday"": ""11:00-23:00""}",0,4.108786711355586,220.5,61,22,33,69,0,0,4,0,0,1,0,8,0,3,1,0,0,2,13,0
iByQmTmTdO7hP4n1grSSWQ,Rikishi Japanese Restaurant,833 Bloor Street W,Toronto,ON,M6G 1M1,43.662417100000006,-79.4228715,4.0,38,0,"{""WiFi"": ""no"", ""RestaurantsGoodForGroups"": ""False"", ""Alcohol"": ""beer_and_wine"", ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsReservations"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsTakeOut"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsDelivery"": ""False"", ""HasTV"": ""False"", ""BikeParking"": ""True"", ""NoiseLevel"": ""quiet"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}}","Japanese, Restaurants","{""Tuesday"": ""18:00-22:30"", ""Wednesday"": ""18:00-22:30"", ""Thursday"": ""18:00-22:30"", ""Friday"": ""17:30-22:30"", ""Saturday"": ""17:30-22:30"", ""Sunday"": ""17:30-22:00""}",0,3.5514861086356966,152.0,124,32,41,44,0,0,4,0,0,1,0,10,0,3,0,0,0,3,9,0
zaAh8JjNeDyrJXf6xNkdUQ,Sushi Tanoshii,45 Baldwin Street,Toronto,ON,M5T 1L1,43.655817953500005,-79.3937566504,4.0,13,0,"{""RestaurantsTakeOut"": ""True"", ""RestaurantsReservations"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""RestaurantsAttire"": ""casual"", ""BikeParking"": ""True"", ""NoiseLevel"": ""average"", ""RestaurantsTableService"": ""True"", ""RestaurantsDelivery"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsPriceRange2"": ""2"", ""HasTV"": ""True"", ""OutdoorSeating"": ""False""}","Sushi Bars, Restaurants, Japanese","{""Monday"": ""11:30-22:30"", ""Tuesday"": ""11:30-22:30"", ""Wednesday"": ""11:30-22:30"", ""Thursday"": ""11:30-22:30"", ""Friday"": ""11:30-22:30"", ""Saturday"": ""12:00-22:30"", ""Sunday"": ""12:00-22:30""}",2,1.301393798641772,52.0,310,26,163,255,0,13,6,2,0,84,4,40,0,5,1,1,0,11,6,1
gv7P6zobjlG0YKlhbgDnSQ,Mashita Sushi,260 Manitoba Street,Toronto,ON,M8Y 0A7,43.624433,-79.49006337670002,4.5,21,0,"{""Caters"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BikeParking"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""casual"", ""BusinessParking"": ""None"", ""RestaurantsTableService"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsReservations"": ""False"", ""GoodForKids"": ""True"", ""NoiseLevel"": ""quiet"", ""RestaurantsTakeOut"": ""True"", ""Ambience"": ""None"", ""WiFi"": ""free""}","Sushi Bars, Japanese, Restaurants","{""Monday"": ""11:30-21:00"", ""Tuesday"": ""11:30-21:00"", ""Wednesday"": ""11:30-21:00"", ""Thursday"": ""11:30-21:00"", ""Friday"": ""11:30-21:00"", ""Saturday"": ""11:30-21:00""}",0,9.818680543474317,94.5,30,0,7,15,0,0,1,0,0,4,0,6,0,0,1,0,0,0,0,0
YhLrPdDWKd26l-fIGewO1w,Bikkuri Japanese Restaurant,2197 Queen Street E,Toronto,ON,M4E 1E5,43.6705605,-79.29687270000002,2.5,41,1,"{""OutdoorSeating"": ""False"", ""RestaurantsDelivery"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsReservations"": ""True"", ""RestaurantsAttire"": ""casual"", ""RestaurantsTakeOut"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsPriceRange2"": ""2"", ""RestaurantsGoodForGroups"": ""False"", ""NoiseLevel"": ""average"", ""Caters"": ""True"", ""Alcohol"": ""full_bar"", ""BikeParking"": ""True"", ""HasTV"": ""True"", ""GoodForKids"": ""True""}","Restaurants, Japanese, Food, Ethnic Food, Specialty Food, Sushi Bars","{""Monday"": ""17:00-22:30"", ""Wednesday"": ""17:00-22:30"", ""Thursday"": ""17:00-22:30"", ""Friday"": ""17:00-22:30"", ""Saturday"": ""17:00-22:30"", ""Sunday"": ""17:00-22:30""}",0,6.713135962353653,102.5,13,1,8,4,0,0,1,0,0,1,0,6,0,0,0,1,0,0,1,0
H-TEXVBXoNLFw2lp9gA2zA,Sushi On Roncy,293 Roncesvalles Avenue,Toronto,ON,M6R 2M3,43.6478044,-79.44947049999998,3.0,44,1,"{""OutdoorSeating"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""BikeParking"": ""True"", ""Alcohol"": ""full_bar"", ""RestaurantsReservations"": ""True"", ""NoiseLevel"": ""quiet"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsAttire"": ""casual"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""GoodForKids"": ""True"", ""RestaurantsDelivery"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""HasTV"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}}","Japanese, Restaurants, Sushi Bars","{""Monday"": ""11:30-22:30"", ""Tuesday"": ""11:30-22:30"", ""Wednesday"": ""11:30-22:30"", ""Thursday"": ""11:30-22:30"", ""Friday"": ""11:30-22:30"", ""Saturday"": ""11:30-22:30"", ""Sunday"": ""12:00-22:30""}",0,5.861153789214777,132.0,67,14,25,37,0,0,1,0,0,7,0,8,0,4,1,1,0,0,3,0
7QlInB8xw9rLL85yFRq9gg,Kenkou Sushi Bar,1549 Steeles Avenue  E,Toronto,ON,M2M 3Y7,43.8057961,-79.38457740000003,3.5,55,0,"{""Alcohol"": ""beer_and_wine"", ""GoodForKids"": ""True"", ""HasTV"": ""False"", ""RestaurantsReservations"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""OutdoorSeating"": ""False"", ""RestaurantsAttire"": ""casual"", ""Caters"": ""True"", ""RestaurantsDelivery"": ""True"", ""NoiseLevel"": ""average"", ""WiFi"": ""free""}","Sushi Bars, Restaurants, Japanese","{""Monday"": ""11:00-22:30"", ""Wednesday"": ""11:00-22:30"", ""Thursday"": ""11:00-22:30"", ""Friday"": ""11:00-23:00"", ""Saturday"": ""11:00-23:00"", ""Sunday"": ""11:00-22:30""}",0,16.157588200472908,192.5,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
WDzU-miZGQMADcWp-BZEoA,Bushi Udon Kappo,1404 Yonge Street,Toronto,ON,M4T 2P7,43.6866864,-79.39362690000002,4.0,29,0,"{""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsPriceRange2"": ""2"", ""GoodForKids"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""True"", ""RestaurantsDelivery"": ""True"", ""HasTV"": ""False"", ""WiFi"": ""no"", ""Alcohol"": ""beer_and_wine"", ""RestaurantsReservations"": ""True"", ""NoiseLevel"": ""quiet"", ""RestaurantsAttire"": ""casual"", ""RestaurantsGoodForGroups"": ""True"", ""OutdoorSeating"": ""False""}","French, Japanese, Restaurants","{""Tuesday"": ""17:00-22:30"", ""Wednesday"": ""17:00-22:30"", ""Thursday"": ""17:00-22:30"", ""Friday"": ""17:00-22:30"", ""Saturday"": ""17:00-22:30"", ""Sunday"": ""17:00-21:00""}",0,3.1488940063984305,116.0,35,1,23,23,0,0,0,0,2,43,1,10,0,0,1,0,0,0,1,0
TQp5cls3bgIUZZRSC4g1pQ,Gushi Japanese Street Food,707 Dundas Street W,Toronto,ON,M5T 2W6,43.6517657,-79.4049646,4.0,103,1,"{""RestaurantsDelivery"": ""True"", ""NoiseLevel"": ""average"", ""RestaurantsGoodForGroups"": ""True"", ""Caters"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""WiFi"": ""no"", ""GoodForKids"": ""True"", ""RestaurantsReservations"": ""False"", ""HasTV"": ""False"", ""RestaurantsTakeOut"": ""True"", ""Alcohol"": ""none"", ""BikeParking"": ""True"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""RestaurantsAttire"": ""casual"", ""OutdoorSeating"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""HappyHour"": ""False"", ""WheelchairAccessible"": ""True"", ""DogsAllowed"": ""True"", ""RestaurantsTableService"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}}","Comfort Food, Japanese, Restaurants, Food, Street Vendors","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""11:30-20:00"", ""Wednesday"": ""11:30-20:00"", ""Thursday"": ""11:30-20:00"", ""Friday"": ""11:30-20:00"", ""Saturday"": ""12:00-20:00""}",1,2.3105184575790254,412.0,238,42,82,99,0,3,6,0,0,24,1,20,0,5,2,0,0,3,14,0
kPtn989-8fkWLB-5Y-JJPQ,Nigiriya,897 Millwood Road,Toronto,ON,M4G 1X2,43.7035053,-79.3642435,3.5,10,1,"{""GoodForKids"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsDelivery"": ""True"", ""RestaurantsAttire"": ""casual"", ""RestaurantsTakeOut"": ""True"", ""BusinessParking"": {""garage"": ""True"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""RestaurantsPriceRange2"": ""2"", ""WiFi"": ""free"", ""NoiseLevel"": ""quiet"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""False""}, ""BikeParking"": ""True"", ""Caters"": ""True"", ""RestaurantsGoodForGroups"": ""False"", ""RestaurantsReservations"": ""True"", ""HasTV"": ""False"", ""Alcohol"": ""none""}","Restaurants, Japanese","{""Tuesday"": ""16:30-21:00"", ""Wednesday"": ""16:30-21:00"", ""Thursday"": ""16:30-21:00"", ""Friday"": ""16:30-21:00"", ""Saturday"": ""16:30-21:00"", ""Sunday"": ""16:30-21:00""}",0,4.93017681112529,35.0,15,1,10,12,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,1
84RdNjDKXKzqZlSlT6G6PA,Film Cafe by Eative,230 Augusta Avenue,Toronto,ON,M5T 2L6,43.655074,-79.40244609999998,3.5,136,1,"{""NoiseLevel"": ""average"", ""RestaurantsPriceRange2"": ""1"", ""Caters"": ""True"", ""OutdoorSeating"": ""True"", ""WheelchairAccessible"": ""True"", ""RestaurantsAttire"": ""casual"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""False"", ""brunch"": ""True"", ""breakfast"": ""True""}, ""RestaurantsTakeOut"": ""True"", ""Alcohol"": ""full_bar"", ""GoodForKids"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""True"", ""HasTV"": ""True"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""RestaurantsDelivery"": ""False"", ""DogsAllowed"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""WiFi"": ""free"", ""RestaurantsTableService"": ""False"", ""BikeParking"": ""True""}","Asian Fusion, Nightlife, Bars, Beer Bar, Specialty Food, Juice Bars & Smoothies, Comfort Food, Breakfast & Brunch, Food, Desserts, Ice Cream & Frozen Yogurt, Cafes, Coffee & Tea, Restaurants, Japanese","{""Monday"": ""8:30-21:00"", ""Tuesday"": ""8:30-21:00"", ""Wednesday"": ""8:30-21:00"", ""Thursday"": ""8:30-21:00"", ""Friday"": ""8:30-20:00"", ""Saturday"": ""8:30-22:00"", ""Sunday"": ""9:00-19:00""}",2,1.9883481671458587,476.0,261,39,93,112,0,8,6,0,0,24,1,17,0,6,2,1,0,6,13,1
ALkOqlWODyxPg5VSp0HLrg,Zakkushi On Carlton,193 Carlton Street,Toronto,ON,M5A 2K9,43.66351470000001,-79.3706875,4.0,291,1,"{""Caters"": ""False"", ""OutdoorSeating"": ""True"", ""RestaurantsTakeOut"": ""True"", ""NoiseLevel"": ""loud"", ""RestaurantsPriceRange2"": ""3"", ""RestaurantsAttire"": ""casual"", ""WiFi"": ""free"", ""Alcohol"": ""full_bar"", ""HasTV"": ""False"", ""RestaurantsDelivery"": ""False"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""RestaurantsReservations"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""BikeParking"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""DogsAllowed"": ""False"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""None"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""True"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""GoodForKids"": ""False"", ""RestaurantsTableService"": ""True"", ""WheelchairAccessible"": ""False"", ""ByAppointmentOnly"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""None"", ""lunch"": ""False"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""HappyHour"": ""False""}","Restaurants, Japanese, Tapas Bars, Tapas/Small Plates, Barbeque","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""17:30-0:30"", ""Wednesday"": ""17:30-1:00"", ""Thursday"": ""16:00-23:00"", ""Friday"": ""17:30-1:00"", ""Saturday"": ""17:30-1:00"", ""Sunday"": ""16:00-0:00""}",4,0.7477418022857062,1164.0,117,10,59,107,0,2,1,0,1,51,0,11,0,3,1,2,0,7,3,0
wq7uhw_hXAPgT23w87O82w,In Cheon House,9 Glen Watford Dr,Toronto,ON,M1S 2B9,43.7865814,-79.2755746,3.5,42,1,"{""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""casual"": ""True""}, ""HasTV"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""OutdoorSeating"": ""False"", ""BikeParking"": ""True"", ""RestaurantsReservations"": ""True"", ""NoiseLevel"": ""quiet"", ""Caters"": ""False"", ""RestaurantsTakeOut"": ""True"", ""WiFi"": ""no"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""casual"", ""RestaurantsDelivery"": ""False"", ""GoodForKids"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""True"", ""valet"": ""False""}, ""RestaurantsTableService"": ""True"", ""Alcohol"": ""beer_and_wine"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}}","Japanese, Restaurants, Korean","{""Monday"": ""11:00-0:00"", ""Tuesday"": ""11:00-0:00"", ""Wednesday"": ""11:00-0:00"", ""Thursday"": ""11:00-0:00"", ""Friday"": ""11:00-0:00"", ""Saturday"": ""11:00-0:00"", ""Sunday"": ""11:00-0:00""}",0,16.30365464055132,147.0,12,0,3,8,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
E8xez_0iwqV88w5NKxeK3A,Kabuki Sushi Lounge,4 O'Neill Road,Toronto,ON,M3C 0H1,43.73357960000001,-79.3451013,3.0,45,0,"{""OutdoorSeating"": ""True"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""True"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""BusinessParking"": {""garage"": ""False"", ""street"": ""False"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""BikeParking"": ""True"", ""GoodForKids"": ""False"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsAttire"": ""casual"", ""WiFi"": ""no"", ""Alcohol"": ""full_bar"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""True"", ""HasTV"": ""True"", ""RestaurantsDelivery"": ""False"", ""RestaurantsTableService"": ""True"", ""NoiseLevel"": ""average"", ""Ambience"": {""romantic"": ""False"", ""intimate"": ""False"", ""classy"": ""False"", ""hipster"": ""False"", ""divey"": ""False"", ""touristy"": ""False"", ""trendy"": ""True"", ""upscale"": ""False"", ""casual"": ""False""}}","Japanese, Restaurants, Sushi Bars","{""Monday"": ""11:30-22:00"", ""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-22:00"", ""Friday"": ""11:30-22:30"", ""Saturday"": ""12:00-22:30"", ""Sunday"": ""12:00-22:00""}",0,8.572592499947206,135.0,16,0,6,9,0,0,1,0,0,5,0,4,0,1,0,1,0,0,2,0
BfspuXDto_IF_ythhTPnEQ,TSUJIRI Soba Bar - North York,4909 Yonge St,Toronto,ON,M2N 5N4,43.7642431,-79.4114071,4.0,18,0,"{""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""RestaurantsReservations"": ""True"", ""BusinessParking"": ""None""}","Restaurants, Japanese",{},0,11.8276082864183,72.0,43,1,15,32,0,1,3,0,0,10,2,12,0,0,0,1,0,3,0,0
taSRrjQs0O7pnzd5oiQx7Q,Ramen Isshin,609 Queen Street W,Toronto,ON,M5V 2B7,43.6473208,-79.4023734,4.5,21,1,"{""RestaurantsReservations"": ""False"", ""BYOB"": ""False"", ""RestaurantsDelivery"": ""True"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsTableService"": ""True"", ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""False""}, ""WiFi"": ""no"", ""WheelchairAccessible"": ""True"", ""OutdoorSeating"": ""False"", ""BikeParking"": ""True"", ""HasTV"": ""False"", ""Caters"": ""False"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsGoodForGroups"": ""False"", ""DogsAllowed"": ""False"", ""Alcohol"": ""beer_and_wine"", ""HappyHour"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""False"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}}","Restaurants, Japanese, Ramen","{""Monday"": ""0:00-0:00"", ""Tuesday"": ""11:30-20:45"", ""Wednesday"": ""11:30-21:15"", ""Thursday"": ""11:30-21:15"", ""Friday"": ""11:30-21:45"", ""Saturday"": ""11:30-21:45"", ""Sunday"": ""11:30-21:15""}",1,2.3872770154857745,94.5,239,39,88,98,0,1,6,0,0,28,0,20,0,6,3,0,0,2,15,0
kiGc-yk1z1JgqTq7t6CcwA,Zuki Japanese Restaurant,2030 Eglinton Avenue W,Toronto,ON,M6E 2K3,43.6945463,-79.45613940000001,4.5,58,1,"{""Caters"": ""True"", ""RestaurantsReservations"": ""True"", ""NoiseLevel"": ""quiet"", ""Alcohol"": ""beer_and_wine"", ""RestaurantsDelivery"": ""False"", ""RestaurantsGoodForGroups"": ""True"", ""HasTV"": ""True"", ""WiFi"": ""no"", ""OutdoorSeating"": ""False"", ""GoodForMeal"": {""dessert"": ""False"", ""latenight"": ""False"", ""lunch"": ""True"", ""dinner"": ""False"", ""brunch"": ""False"", ""breakfast"": ""False""}, ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""True"", ""GoodForKids"": ""True"", ""RestaurantsTableService"": ""True"", ""BusinessParking"": {""garage"": ""False"", ""street"": ""True"", ""validated"": ""False"", ""lot"": ""False"", ""valet"": ""False""}, ""Ambience"": {""touristy"": ""False"", ""hipster"": ""False"", ""romantic"": ""False"", ""intimate"": ""False"", ""trendy"": ""False"", ""upscale"": ""False"", ""classy"": ""False"", ""casual"": ""True""}, ""RestaurantsAttire"": ""casual"", ""RestaurantsPriceRange2"": ""2""}","Restaurants, Japanese, Sushi Bars","{""Monday"": ""11:30-22:00"", ""Tuesday"": ""11:30-22:00"", ""Wednesday"": ""11:30-22:00"", ""Thursday"": ""11:30-23:00"", ""Friday"": ""11:30-23:00"", ""Saturday"": ""12:00-23:00"", ""Sunday"": ""12:00-22:00""}",0,7.2894207175869195,261.0,15,1,4,10,0,0,0,0,0,3,0,3,0,1,0,0,0,0,3,0
